80	93	93	80	80	53
25	52	54	52	54	39
142	119	97	97	97	61
18	100	126	128	72	90
166	24	13	120	80	36
77	20	133	77	77	109
49	163	117	146	60	80
21	21	160	11	189	94
170	79	9	23	44	190
81	121	180	33	170	34
64	64	88	177	183	183
78	91	69	91	69	12
5	93	108	5	5	135
144	117	155	92	144	139
197	22	22	27	100	197
40	40	129	9	15	15
22	11	182	33	92	22
71	141	102	126	126	141
87	87	87	22	30	163
55	30	66	87	30	55
92	200	153	92	78	200
37	37	98	37	65	14
85	28	28	60	187	28
170	106	113	8	66	144
77	119	76	127	102	76
53	108	184	128	45	108
73	51	88	32	157	32
103	132	132	84	36	84
99	78	10	99	10	73
62	124	61	87	179	69
161	82	69	25	25	69
97	88	30	88	23	88
81	113	148	189	146	94
50	42	42	181	188	76
49	68	18	43	43	49
48	61	48	182	48	37
129	129	17	110	104	110
70	107	65	70	65	135
23	104	6	79	41	44
43	105	85	46	141	94
111	51	79	79	51	96
61	18	180	24	61	18
79	187	75	62	92	79
65	65	91	65	26	26
73	85	58	70	85	73
28	122	69	90	69	69
68	158	44	55	68	105
10	9	10	30	94	10
19	84	19	84	84	38
95	22	83	95	103	22
84	200	163	200	87	84
61	57	57	29	7	7
20	167	110	92	84	61
171	101	156	179	56	150
70	30	30	91	91	30
84	11	84	32	69	32
125	98	98	49	78	49
66	66	53	53	107	66
15	67	146	15	69	67
44	56	56	114	56	14
125	29	28	114	151	23
11	99	116	99	101	11
128	20	142	59	85	131
176	106	95	14	149	183
92	49	88	31	142	63
60	41	124	79	168	154
26	90	44	44	44	44
27	44	65	44	87	44
30	30	47	47	49	43
90	134	104	133	167	50
6	12	35	126	12	12
137	79	19	19	40	19
52	17	63	63	52	63
79	189	154	49	31	76
197	200	137	200	49	181
20	27	110	57	31	60
52	93	93	52	76	110
23	178	23	62	95	23
27	54	27	27	55	192
53	66	20	20	20	98
30	47	47	42	56	42
117	183	117	35	183	85
21	36	83	67	36	36
17	48	26	48	68	68
138	20	144	62	69	55
167	111	129	51	113	167
99	132	76	76	62	62
108	12	112	94	94	108
194	33	194	171	67	171
102	151	109	91	94	63
91	91	156	38	7	91
38	36	72	73	38	73
68	22	150	22	26	68
29	173	107	107	48	29
71	68	187	71	187	62
106	96	159	68	84	100
63	104	98	76	86	57
85	72	72	146	85	69
113	14	182	17	109	34
60	193	60	43	60	28
165	86	197	94	151	155
7	62	40	104	40	7
5	30	94	188	30	5
64	23	23	94	94	73
136	89	50	96	169	65
10	36	36	8	36	150
199	44	15	15	65	15
60	79	60	78	79	116
164	22	101	149	25	48
125	41	16	63	41	63
44	38	38	38	112	178
13	182	110	89	24	182
54	10	10	54	52	58
22	43	43	22	147	22
145	56	76	56	56	88
32	32	53	26	115	26
57	51	138	138	120	180
22	17	22	67	17	182
83	69	11	78	173	52
54	86	101	54	109	109
85	80	41	80	41	41
93	85	39	118	176	176
11	20	79	90	89	176
103	57	29	29	81	81
152	25	77	75	25	25
32	32	105	151	93	33
72	152	14	16	16	65
136	109	54	54	33	54
146	27	73	88	40	40
196	143	112	77	144	34
37	37	139	57	37	63
43	95	104	125	138	183
24	158	164	113	27	55
37	82	156	183	82	115
52	35	36	36	21	52
80	80	107	122	33	126
98	98	98	98	96	166
5	96	178	5	35	35
167	69	69	69	17	36
112	119	43	40	43	43
99	36	178	99	15	15
12	12	47	12	19	12
36	36	67	64	64	165
97	11	97	97	112	165
29	5	151	5	76	76
162	162	59	63	63	122
73	73	74	74	77	100
54	9	9	20	54	54
88	88	97	97	72	48
157	104	126	157	146	37
107	64	166	87	49	129
76	32	76	32	77	43
192	117	95	128	192	13
68	41	136	68	136	101
71	30	148	30	66	30
124	28	97	23	23	23
10	27	64	116	192	123
81	54	189	49	134	70
105	107	184	95	200	84
15	22	111	109	128	77
75	51	81	51	51	51
103	78	87	78	18	87
49	129	37	161	15	77
48	119	65	48	48	64
187	89	145	31	31	170
16	34	34	84	190	16
79	70	19	187	182	24
33	103	18	153	25	181
91	9	24	23	9	23
83	148	70	88	83	83
28	40	197	80	43	43
59	59	59	159	32	23
115	76	162	127	78	82
133	31	15	189	159	198
171	57	17	28	17	17
38	38	154	38	38	97
58	33	180	101	140	49
129	87	78	43	78	43
13	67	67	93	86	67
46	52	52	84	46	75
22	68	36	37	37	36
75	114	114	136	42	136
200	80	200	38	80	117
36	24	58	58	58	58
49	53	69	49	52	52
57	16	111	78	187	33
11	10	84	10	11	107
87	87	87	71	97	41
45	28	28	28	42	190
78	8	8	64	8	8
82	62	82	62	73	65
125	74	195	61	74	72
61	84	61	67	12	61
175	84	99	44	84	99
79	100	82	79	180	82
32	48	61	24	48	32
90	90	14	90	90	5
125	187	95	64	72	144
39	25	185	39	39	39
80	61	62	61	80	79
94	28	94	28	59	28
49	76	76	49	13	49
191	107	64	96	68	22
43	52	33	33	10	33
89	167	200	185	92	194
36	85	64	49	36	64
65	99	65	21	21	124
94	196	60	199	53	59
68	114	73	73	11	11
26	66	26	26	26	59
56	108	56	100	85	88
77	173	195	154	117	76
50	29	132	69	77	71
32	81	81	81	66	66
59	107	35	52	180	174
93	9	31	134	93	9
171	186	155	112	176	102
84	77	75	74	189	102
11	11	58	8	11	8
117	117	121	125	54	121
22	36	124	36	7	7
121	124	42	12	64	194
103	87	66	87	66	87
25	142	13	142	11	140
18	73	18	76	18	76
79	79	97	22	97	79
24	87	74	12	12	87
189	102	195	100	116	142
183	78	139	130	78	94
99	160	52	75	86	101
119	119	52	107	107	24
59	59	67	59	63	59
81	136	108	16	107	41
36	98	97	38	98	98
127	70	24	127	106	140
128	107	131	178	131	178
52	19	19	161	40	52
9	65	100	111	34	76
22	71	22	8	22	11
71	71	51	71	89	35
90	52	52	90	52	94
180	166	104	166	180	103
120	116	120	19	28	116
9	192	9	77	77	23
158	88	41	96	104	145
66	21	43	66	66	66
19	41	197	30	30	41
52	26	114	118	52	26
64	64	70	64	64	64
172	49	49	57	63	63
100	164	195	30	11	35
21	95	95	66	21	71
48	200	199	72	199	200
193	91	61	102	197	101
31	31	121	7	74	74
50	77	95	50	50	108
52	68	177	50	167	61
38	38	50	35	188	35
11	183	11	111	62	62
33	33	19	45	22	22
37	28	22	37	200	28
33	195	145	98	114	160
95	112	106	106	144	48
85	43	43	85	74	47
5	192	49	139	192	118
104	11	9	169	103	182
24	24	12	12	72	146
15	48	48	110	48	138
28	160	160	28	38	120
56	116	31	47	92	131
184	68	121	121	145	145
78	11	63	92	11	63
66	180	83	65	66	83
95	95	87	80	95	80
76	76	88	56	56	21
92	92	58	80	82	80
46	77	49	77	86	49
198	110	198	40	104	149
54	54	13	64	86	95
115	184	160	121	121	119
14	62	56	14	14	62
25	109	89	89	25	99
108	18	18	126	72	60
40	165	40	54	24	38
37	37	34	155	14	37
53	33	198	175	198	140
87	83	105	79	79	83
20	20	20	110	64	75
46	92	50	107	46	106
109	117	71	108	92	109
44	15	15	44	15	19
17	17	67	53	18	175
62	11	108	108	78	83
40	39	47	40	115	40
17	10	36	131	107	65
37	38	89	38	38	38
44	89	62	89	147	62
72	43	24	91	24	24
36	168	106	36	29	29
83	14	39	55	39	39
121	175	135	71	110	23
179	161	85	200	174	200
107	46	161	20	26	196
41	168	158	158	105	41
121	86	169	75	21	75
63	61	69	63	141	68
11	11	89	52	52	13
37	37	76	76	191	35
69	178	200	178	61	200
32	34	34	14	34	34
38	187	75	38	75	54
12	36	36	36	12	86
96	49	20	166	49	96
112	132	65	64	56	149
196	107	52	58	52	58
62	62	189	38	189	108
200	45	45	55	68	55
200	156	38	194	93	128
188	89	37	157	188	89
113	15	15	88	33	15
40	40	57	93	68	93
28	62	52	52	83	33
48	75	33	33	33	40
40	35	55	35	35	42
46	26	34	70	29	98
39	89	196	39	39	59
44	44	111	48	80	80
67	140	101	119	32	66
90	90	69	94	90	39
61	77	97	97	61	97
59	127	36	92	86	22
70	57	67	70	41	67
13	13	146	147	141	73
166	143	52	35	171	37
10	91	10	89	177	29
85	82	93	82	93	29
50	12	85	12	12	50
82	106	26	130	183	94
21	43	21	76	55	55
55	95	55	53	43	55
112	137	112	166	45	70
62	94	94	94	84	62
20	20	24	96	200	96
26	47	83	26	173	26
37	162	48	57	113	124
56	178	161	178	95	56
44	162	12	12	44	66
28	56	28	60	56	178
11	87	87	87	46	87
30	10	114	126	167	84
39	125	128	40	39	128
77	77	56	56	71	77
11	45	45	42	42	45
143	45	166	180	71	196
86	14	86	86	113	14
197	31	90	155	174	120
127	43	80	80	107	113
191	191	64	96	99	161
88	88	15	137	137	28
90	35	78	70	78	35
61	93	85	85	200	93
29	21	21	21	21	45
26	141	194	105	174	141
38	38	38	31	11	38
39	132	35	109	178	37
55	139	123	46	66	160
71	162	71	51	190	95
51	30	81	87	87	30
64	69	69	62	64	104
19	153	48	155	57	103
93	49	49	5	103	5
30	118	31	8	105	185
41	52	73	41	73	90
175	30	30	56	109	56
28	28	14	53	53	46
71	73	48	48	48	48
11	86	32	95	43	190
90	78	78	77	78	78
188	91	190	80	159	182
106	188	22	22	22	50
68	34	68	195	36	138
18	31	18	39	18	79
59	41	28	41	41	28
91	50	60	41	91	41
55	63	63	13	78	63
32	49	51	51	51	51
114	57	22	22	57	57
47	47	97	47	37	93
101	156	114	153	84	27
165	107	165	120	181	80
22	22	12	126	22	69
11	33	33	42	42	17
42	34	42	76	34	75
30	8	30	140	30	29
174	13	90	90	85	90
87	87	87	91	15	108
84	31	39	31	84	84
41	55	116	169	182	151
38	60	61	38	85	60
16	95	95	95	71	83
102	144	126	180	180	144
51	19	59	180	180	19
167	92	92	181	46	167
22	67	97	90	67	67
46	46	46	46	46	12
97	136	112	95	35	29
185	109	98	109	185	43
161	161	183	137	137	19
93	43	74	98	93	93
30	5	186	34	5	34
48	15	52	52	48	48
187	28	66	111	111	28
184	44	99	167	184	95
57	17	89	84	84	84
54	74	30	54	76	30
116	18	75	75	31	75
86	29	86	40	159	86
90	29	79	29	50	29
148	16	157	10	50	86
141	61	81	81	39	21
108	15	87	79	103	103
95	50	106	50	18	50
73	130	185	130	10	149
47	47	47	7	18	47
156	35	35	87	106	87
70	129	16	181	157	59
59	48	70	95	59	59
82	137	69	137	69	104
23	115	28	23	23	41
82	77	77	74	193	74
16	27	19	27	92	19
7	40	63	63	63	63
179	58	78	196	174	22
81	94	94	49	94	68
26	26	137	26	96	38
24	47	50	49	109	111
76	26	76	35	195	16
41	41	46	46	73	156
36	25	42	166	25	36
34	34	37	141	115	37
79	79	197	29	79	102
91	91	133	91	87	82
156	35	35	33	35	11
84	81	44	84	68	81
82	118	87	162	118	82
73	39	68	94	39	73
77	11	77	121	77	74
198	79	151	121	190	151
98	63	98	6	10	10
189	52	148	75	197	197
97	97	29	29	88	78
51	71	71	54	71	19
27	34	95	27	127	34
77	96	157	43	157	96
56	107	107	25	25	40
185	152	73	80	152	73
101	101	17	125	133	55
57	68	57	32	57	68
32	84	115	32	84	107
45	39	95	155	91	49
79	83	91	20	91	83
11	28	73	54	28	11
100	89	78	39	89	39
76	81	81	109	23	24
46	107	24	91	91	24
23	193	27	41	47	182
87	140	114	141	149	12
74	69	74	21	69	74
53	49	12	49	47	12
43	47	50	163	59	32
57	19	28	28	19	77
12	78	10	12	193	10
116	34	115	52	28	41
43	11	11	8	11	59
21	89	72	115	89	21
76	119	76	89	15	89
102	75	72	102	42	72
136	93	20	85	69	171
10	55	55	10	40	108
25	169	169	108	156	156
40	40	60	108	33	60
79	107	33	79	67	67
126	52	194	126	64	41
11	82	77	77	45	11
147	113	47	128	118	82
157	33	112	178	70	178
173	155	155	50	175	88
91	91	16	91	39	29
45	10	10	10	15	24
63	200	83	186	186	200
75	68	96	122	68	68
76	48	70	43	70	70
55	103	197	193	34	156
188	194	16	54	63	64
28	98	28	98	74	59
46	21	17	57	39	46
45	79	36	88	45	37
157	157	45	118	115	45
120	26	42	26	109	172
45	82	75	40	45	75
197	54	197	182	43	54
60	124	72	60	60	53
11	106	122	180	11	180
120	111	111	26	186	132
36	81	21	36	36	81
84	7	99	99	48	99
173	60	164	93	26	74
173	173	134	36	168	35
124	39	19	87	92	19
125	60	125	37	92	159
195	77	30	10	195	62
22	174	144	175	176	85
172	15	88	161	172	129
41	91	57	70	57	57
33	98	21	87	87	87
180	189	111	180	139	47
61	100	10	61	49	49
16	135	16	50	71	16
55	38	66	66	142	66
53	151	27	111	150	151
86	87	61	54	61	87
16	34	16	47	16	47
17	70	113	183	34	107
163	74	186	175	65	114
120	130	115	123	48	130
18	43	138	96	137	120
52	18	102	52	60	60
155	160	59	162	80	160
89	105	158	100	30	30
69	10	188	69	31	10
178	77	177	102	85	52
36	103	21	21	61	36
46	80	46	84	80	122
63	55	82	118	100	187
26	66	13	145	14	61
24	83	83	14	24	27
89	74	74	74	74	45
56	12	36	61	70	36
61	16	123	16	61	17
99	154	35	103	99	35
40	16	11	174	174	174
166	47	5	166	47	90
91	112	166	101	97	166
12	94	12	142	40	142
95	75	78	75	95	75
17	175	41	93	173	79
19	32	19	19	87	32
88	88	49	11	57	11
80	103	75	75	80	152
8	8	16	21	16	8
36	37	96	37	94	37
31	109	54	54	50	50
78	71	78	190	44	44
93	95	93	14	30	30
20	45	190	61	153	49
99	162	48	180	87	99
90	30	97	125	30	97
36	157	85	121	169	158
95	61	95	66	15	58
183	102	106	106	156	37
57	119	41	114	185	161
76	48	105	27	76	76
187	53	187	182	194	112
40	72	40	92	72	72
89	58	89	89	71	96
119	86	39	69	69	39
53	53	101	53	66	66
30	94	42	30	103	30
147	98	15	64	80	34
21	75	75	35	75	75
47	47	11	16	111	172
39	30	30	30	39	30
78	78	58	84	84	95
9	47	47	96	47	65
141	45	141	114	194	84
12	199	180	99	199	180
124	155	97	124	181	155
89	89	79	74	89	89
60	99	60	112	60	127
62	94	62	69	22	62
41	181	131	144	144	144
119	83	119	27	118	118
61	9	61	9	99	49
75	75	38	77	38	75
61	75	75	34	23	34
37	196	16	26	37	16
116	44	52	43	44	29
189	113	189	86	86	44
85	32	181	85	32	40
21	57	39	34	34	34
87	91	87	10	82	82
82	85	50	74	82	50
139	65	68	92	68	116
96	53	78	128	58	52
14	102	102	86	82	137
93	52	93	52	78	93
125	107	18	41	43	100
51	29	28	26	119	32
24	86	51	51	51	72
76	76	43	14	76	76
32	69	73	84	69	69
51	48	13	51	48	65
44	44	7	75	75	182
119	11	75	119	50	11
78	181	141	30	79	173
99	34	84	99	65	65
36	124	63	157	68	53
101	7	7	161	28	28
38	101	75	75	75	39
93	138	38	38	56	56
102	98	9	98	27	9
73	73	54	83	73	73
126	11	181	46	192	198
193	11	11	93	33	193
189	122	33	14	189	33
18	18	18	84	18	38
184	120	92	150	167	171
47	89	89	48	89	47
20	67	67	20	94	112
109	164	6	6	6	24
62	62	62	31	32	62
49	80	103	104	149	40
133	74	46	21	74	133
94	94	188	35	72	72
121	110	12	121	84	110
117	89	49	5	48	198
9	75	9	75	9	87
27	12	12	27	48	71
36	77	13	132	13	77
60	176	64	60	60	80
80	92	92	16	92	182
11	106	106	173	173	164
24	182	71	76	76	24
27	70	52	147	70	52
28	24	32	90	176	105
80	99	80	99	80	49
40	156	63	19	19	63
111	80	36	103	111	24
55	64	11	78	55	78
52	52	188	158	188	110
29	90	46	69	90	29
140	28	102	27	27	28
42	61	141	46	61	46
63	158	41	41	178	14
86	82	88	82	157	157
95	58	95	102	77	58
26	26	15	26	26	34
14	85	73	85	85	34
140	24	99	127	96	59
26	18	26	110	18	18
13	35	89	143	111	112
41	60	79	41	169	79
66	66	46	96	46	13
73	73	22	100	100	32
189	90	176	157	176	55
88	190	35	180	188	30
133	110	110	133	162	50
82	88	19	118	82	82
185	185	128	176	15	174
68	10	10	39	47	47
33	126	33	104	98	98
136	139	104	99	68	139
22	10	122	10	88	22
22	22	9	89	89	15
145	49	83	198	41	96
192	67	54	93	67	67
47	61	47	47	47	40
155	155	144	22	144	70
27	79	54	79	79	181
86	135	17	50	86	86
67	153	36	142	59	63
17	195	70	79	79	79
9	50	177	50	50	56
24	140	52	24	76	140
194	195	32	24	41	32
61	44	191	61	44	117
81	21	81	8	43	43
39	140	72	39	102	72
160	160	199	199	157	90
46	48	48	74	48	74
7	25	96	25	25	152
27	57	39	28	39	57
55	109	139	49	176	88
12	56	56	89	12	79
39	39	19	88	88	88
132	113	77	9	75	134
30	24	24	24	26	24
25	25	25	89	19	19
5	59	88	5	35	59
31	89	40	106	89	89
172	6	86	98	86	86
33	175	62	194	175	150
74	12	152	34	145	137
48	62	22	62	19	62
148	83	156	58	162	69
57	101	51	41	57	101
161	56	56	127	50	91
130	81	81	69	81	97
42	50	154	143	130	42
99	91	32	28	32	28
92	59	86	198	49	127
59	33	184	185	50	74
50	185	93	64	93	27
142	7	27	27	27	19
45	100	42	42	44	45
21	21	67	89	103	89
35	29	200	200	40	113
38	52	38	81	52	27
136	89	44	133	111	89
93	68	68	38	84	38
88	77	77	88	37	147
111	92	194	87	87	194
64	38	133	75	99	70
69	52	7	69	57	7
45	86	86	86	73	45
74	86	86	74	75	110
62	110	30	62	24	24
36	115	36	93	76	146
67	177	79	169	46	95
44	138	136	175	10	195
105	142	148	88	142	152
49	87	17	87	143	17
83	91	30	30	129	167
115	168	115	68	107	56
171	78	40	191	191	171
47	140	140	36	36	79
24	56	24	69	69	95
46	74	120	74	50	50
75	96	179	96	24	96
13	61	61	9	13	13
33	62	62	46	33	62
102	14	194	199	177	15
40	40	7	95	130	40
10	10	11	98	10	164
169	6	81	167	194	139
192	22	106	108	54	18
121	160	121	117	107	27
13	75	58	58	13	26
63	50	108	108	172	172
82	22	22	22	59	22
81	44	83	81	83	83
8	96	39	168	96	8
102	86	59	86	86	174
20	43	20	52	43	176
56	52	52	52	52	33
68	10	200	10	117	68
34	29	170	193	29	170
78	43	43	43	63	43
82	95	161	164	47	59
175	123	178	175	52	141
79	72	82	154	136	34
95	95	96	87	93	95
74	10	10	10	146	76
14	98	110	101	124	168
120	93	47	111	91	51
18	54	190	175	53	186
103	58	58	141	30	58
91	82	82	130	44	82
49	25	49	101	105	24
182	139	182	27	154	156
71	23	23	23	90	23
89	79	79	13	13	20
70	164	70	14	99	97
96	98	191	62	98	96
18	75	98	149	50	92
7	7	7	49	87	191
176	129	11	66	11	166
32	32	91	32	19	91
87	149	41	41	20	87
166	59	101	59	67	59
69	69	69	8	28	28
32	13	13	79	105	32
40	17	23	23	127	40
37	73	6	37	37	147
88	88	93	35	88	35
13	25	35	14	35	35
106	82	172	15	177	118
20	62	36	36	62	36
37	184	175	105	54	175
37	61	74	185	37	74
83	17	17	83	83	63
160	16	25	90	189	53
56	42	56	92	56	92
48	74	124	44	35	96
103	83	140	107	83	20
16	16	16	183	116	88
168	95	93	79	93	93
77	82	82	82	89	57
55	48	150	18	48	18
37	96	132	51	102	36
86	183	70	58	70	86
120	20	41	82	196	41
90	33	57	33	33	33
168	14	14	176	32	163
124	92	152	184	12	120
101	167	86	167	83	176
172	103	33	25	133	51
65	90	64	65	65	96
120	118	104	114	13	23
101	180	64	20	19	19
91	171	85	86	85	68
79	118	63	63	66	66
76	76	58	16	76	76
33	33	39	63	33	33
24	62	24	157	31	31
19	81	52	13	143	105
115	16	16	57	105	16
50	109	75	139	39	108
60	60	69	15	69	107
87	34	90	66	17	104
80	80	80	6	129	98
78	67	145	67	17	17
43	83	69	143	83	75
20	75	94	94	20	20
29	73	112	70	79	98
195	20	70	116	46	112
181	72	88	11	120	24
91	97	97	97	157	39
54	79	112	87	87	54
11	118	60	112	115	112
16	154	27	118	118	94
93	188	60	188	144	144
60	73	116	134	60	73
120	37	92	51	62	92
28	134	41	41	25	28
50	50	120	194	194	116
180	47	99	180	128	112
17	73	190	94	10	86
56	46	173	159	56	159
14	68	95	14	59	14
12	12	12	12	53	40
10	10	16	10	155	25
188	82	56	56	13	25
83	81	92	81	106	81
99	40	99	71	40	55
54	28	53	28	137	28
34	23	34	17	46	17
56	44	69	38	38	56
43	122	45	138	122	138
95	50	95	153	11	95
58	142	142	74	140	49
57	92	57	92	39	110
26	45	15	93	108	113
128	98	95	54	98	98
21	72	21	50	194	103
37	37	98	102	102	168
41	53	45	6	45	6
71	71	90	71	120	107
32	69	167	69	69	53
6	15	15	15	38	171
67	52	67	37	67	87
20	76	20	97	36	97
107	28	38	126	12	116
15	15	55	118	15	53
9	84	84	9	83	84
10	7	179	10	10	95
35	9	174	102	35	9
93	69	34	69	42	34
42	79	76	42	42	162
55	182	182	98	85	55
194	128	44	21	177	177
33	33	88	46	76	33
61	153	118	120	193	121
28	28	99	28	70	99
17	46	133	23	161	34
193	108	106	189	140	132
107	31	56	57	57	180
172	119	108	117	100	159
78	38	81	81	81	83
93	25	93	106	25	67
34	34	75	34	103	75
20	20	50	21	50	50
29	124	185	29	182	32
101	87	153	87	58	58
178	178	178	65	79	16
131	102	156	37	137	110
132	129	129	162	28	132
46	118	26	47	108	26
19	34	17	34	34	51
80	117	51	178	80	51
26	11	98	29	51	87
25	25	81	25	90	39
95	95	34	91	43	34
7	7	77	7	131	57
79	43	43	31	113	31
23	76	11	11	11	84
92	84	33	63	94	105
63	40	88	88	103	88
164	170	67	7	26	42
32	39	27	32	32	20
175	178	94	48	32	175
21	64	64	61	192	64
14	56	66	14	117	66
23	23	153	103	153	112
136	34	15	34	136	48
54	54	63	139	57	57
194	117	138	30	14	123
35	178	70	45	45	70
94	56	56	76	72	72
155	134	116	167	60	44
30	57	34	34	21	10
164	38	184	61	164	184
43	79	141	66	66	79
84	89	89	189	189	170
76	56	56	37	56	37
52	38	16	16	38	16
72	80	84	54	178	92
184	69	5	46	137	37
126	199	178	90	10	18
186	194	183	47	194	87
21	69	40	69	96	96
36	55	81	55	143	81
175	34	75	192	192	175
81	22	93	93	22	195
66	66	106	96	5	5
191	191	88	143	32	143
75	75	79	75	6	75
175	188	17	178	61	154
79	150	167	34	82	186
142	35	147	64	113	104
36	72	192	192	72	65
19	48	77	48	48	156
48	67	48	117	117	194
80	77	183	183	37	183
21	80	85	85	21	117
153	95	95	97	97	31
111	26	87	196	37	26
8	104	8	19	82	82
129	28	116	76	46	123
151	84	118	144	151	84
65	65	51	65	39	51
91	149	36	73	104	75
147	65	86	147	161	154
22	38	36	86	38	36
20	20	33	33	20	26
5	27	59	54	54	54
37	39	39	42	42	42
36	163	82	82	82	59
93	81	81	35	93	145
136	175	90	120	23	133
57	88	14	14	14	57
50	43	50	50	43	98
189	13	124	105	13	98
28	63	63	28	137	55
29	21	33	21	21	69
170	75	85	173	19	170
34	34	52	87	34	20
59	33	20	123	93	78
128	85	23	10	39	103
147	88	70	164	9	46
113	144	148	91	144	91
66	71	68	43	71	71
92	13	64	105	92	92
94	94	94	112	21	21
81	98	38	118	81	38
45	26	74	11	45	74
78	24	160	16	185	52
91	24	96	96	24	62
180	55	48	47	47	47
90	98	11	11	98	61
111	162	136	27	27	136
113	180	92	180	92	157
33	121	195	118	118	109
185	48	185	48	18	131
169	147	81	87	78	29
160	140	160	93	140	52
79	32	32	79	125	91
75	38	35	35	136	136
88	72	72	22	64	22
46	75	46	72	46	46
92	62	69	62	92	54
91	49	61	105	49	49
9	9	9	97	28	102
125	70	137	119	13	23
90	76	76	164	90	115
178	80	83	66	80	66
65	65	45	77	33	65
9	81	9	9	42	79
