2	2	2	171	171	171
486	486	486	486	486	375
336	336	336	336	336	142
447	447	447	447	447	443
464	464	464	464	464	167
458	458	458	458	458	491
294	294	294	294	294	275
324	324	324	324	324	202
300	210	220	460	433	438
16	16	16	16	16	68
494	494	494	494	494	36
193	193	193	193	427	347
424	424	424	424	424	206
160	160	160	160	160	41
367	367	367	367	367	408
241	241	241	241	241	21
156	156	156	315	315	315
173	173	173	173	173	288
495	495	495	495	495	192
320	320	320	315	315	315
46	46	46	46	46	277
3	295	64	335	146	448
201	201	201	201	201	457
348	348	348	348	348	316
385	385	385	198	198	198
254	254	254	254	254	84
38	38	38	38	38	498
192	192	192	192	192	469
218	130	2	398	378	331
205	205	205	205	205	359
120	120	120	120	120	274
130	130	130	130	130	451
354	354	354	167	167	167
477	438	462	164	127	447
362	362	362	238	238	238
288	288	288	288	288	400
440	440	440	440	440	140
431	431	431	431	431	132
325	325	325	325	325	269
267	423	27	422	340	123
71	71	71	71	372	139
339	339	339	339	339	193
222	222	222	222	222	274
380	380	380	380	380	461
273	273	273	180	180	180
413	413	413	413	413	184
276	276	276	276	276	400
27	27	27	27	195	403
289	289	289	289	367	135
340	340	340	340	340	281
112	112	112	112	112	355
373	373	373	373	373	27
360	360	360	360	360	73
440	440	440	440	440	437
357	357	272	272	272	446
385	385	385	385	385	181
447	447	281	281	281	126
133	133	363	363	363	85
198	198	198	198	198	137
135	135	135	135	135	233
208	208	208	376	376	376
323	323	292	292	292	386
300	300	300	300	300	299
261	261	261	261	261	488
9	203	485	138	9	290
100	100	100	100	38	248
430	430	430	430	430	486
141	141	141	141	141	94
436	436	182	182	182	289
115	115	115	115	115	84
34	34	213	213	213	45
161	194	94	254	297	389
103	103	103	103	103	61
439	483	329	234	287	444
353	36	40	163	17	491
196	196	204	204	204	475
286	286	286	286	286	227
135	135	135	135	135	437
483	483	483	148	148	148
160	160	160	39	39	39
379	5	298	217	5	397
345	345	345	345	406	51
441	441	441	441	441	243
413	413	413	413	413	247
207	193	18	252	38	32
403	185	435	359	185	288
41	388	68	13	298	362
178	178	178	178	178	213
45	45	45	45	45	189
333	333	333	333	333	348
259	248	96	423	466	353
278	356	137	163	264	295
113	100	113	286	435	436
54	54	54	54	54	146
228	371	96	470	85	12
175	64	164	286	336	362
35	35	35	35	35	114
60	60	60	60	60	96
373	373	373	177	177	177
167	167	167	167	167	419
393	393	469	469	469	384
257	257	257	257	257	215
484	484	231	231	231	16
394	394	394	394	343	17
86	260	48	100	17	462
278	278	278	278	327	171
340	340	340	340	340	230
369	369	369	369	369	182
181	198	407	441	286	6
430	430	430	430	430	302
481	481	481	481	481	451
451	197	110	110	466	64
78	78	78	78	78	190
127	147	180	231	455	272
17	17	17	17	17	448
475	475	475	475	475	409
312	312	312	312	312	234
443	443	443	443	241	22
14	14	444	444	444	422
493	493	493	493	493	23
19	19	19	19	19	497
20	20	20	20	75	425
169	169	169	169	169	191
423	423	423	423	423	187
101	101	101	101	101	132
64	64	64	251	251	251
477	98	388	137	170	268
361	361	361	361	361	368
118	118	118	118	118	79
80	160	423	26	404	415
491	491	491	491	1	222
62	62	62	62	62	253
234	234	65	65	65	42
158	158	158	158	158	224
66	66	66	66	66	453
123	344	125	407	84	255
287	300	193	193	111	225
457	457	457	457	12	184
465	465	86	86	86	255
267	267	267	267	322	416
191	191	191	203	203	203
160	160	160	160	471	427
319	319	461	461	461	419
465	465	465	465	465	420
377	377	377	377	377	383
153	153	88	88	88	43
221	221	221	269	269	269
176	176	176	176	176	86
24	24	24	24	24	222
51	51	51	51	100	23
355	355	355	355	355	233
469	131	53	399	131	2
292	292	169	169	169	324
281	426	414	46	194	249
389	389	389	389	389	158
322	467	279	109	55	251
57	57	57	57	57	158
382	339	229	210	326	40
176	176	176	176	176	364
380	380	380	380	380	311
11	297	373	227	12	157
76	76	76	76	76	9
317	317	317	317	317	344
489	489	489	39	39	39
133	133	133	133	133	317
386	386	386	386	386	75
184	184	184	184	184	21
450	450	426	426	426	348
63	63	63	211	211	211
419	128	462	406	219	289
48	48	48	48	48	392
132	132	132	132	132	271
238	238	238	238	238	194
386	386	386	386	386	111
465	465	465	219	219	219
290	290	31	31	31	155
309	309	309	309	309	143
279	279	279	279	279	164
311	311	311	311	311	297
100	100	100	100	100	265
471	471	471	471	471	239
496	247	78	499	190	244
322	322	322	322	322	493
326	243	67	326	441	113
337	337	26	26	26	370
292	292	292	292	292	441
39	39	39	39	39	257
78	78	78	78	78	181
304	304	304	304	304	406
329	129	335	282	497	439
254	437	3	437	439	235
243	67	243	130	351	33
109	109	109	109	109	172
43	43	43	43	43	234
205	205	205	205	205	21
405	405	405	405	405	374
63	63	63	63	63	181
152	33	442	10	203	281
437	437	437	437	437	440
194	194	194	194	391	462
131	131	262	262	262	474
100	100	100	100	100	344
272	272	272	272	272	62
280	280	280	280	280	66
220	153	273	153	177	43
109	261	419	395	32	222
319	319	319	319	319	192
324	324	324	324	324	494
125	125	125	65	65	65
316	477	199	5	158	213
260	342	220	220	386	359
130	130	130	130	130	125
470	470	443	443	443	131
483	483	483	483	483	475
269	185	444	234	237	153
342	342	342	413	413	413
74	74	74	329	329	329
414	414	316	316	316	469
457	457	457	457	457	42
326	326	326	326	326	378
43	43	43	43	43	16
433	433	494	494	494	63
149	149	149	149	149	451
241	314	459	265	491	267
452	452	452	452	452	233
195	195	195	195	195	62
327	327	327	327	327	467
49	49	49	56	56	56
200	11	434	434	328	458
260	260	313	313	313	454
245	245	245	245	245	67
476	24	253	429	109	72
434	434	104	104	104	166
33	33	33	33	33	192
391	391	357	357	357	130
21	21	21	21	21	493
191	182	102	102	227	415
20	152	327	60	117	363
298	298	298	298	298	383
399	235	160	386	37	27
450	450	450	450	450	103
314	314	314	314	314	267
109	109	109	109	109	402
42	42	42	42	42	260
420	28	215	168	214	190
105	105	105	105	105	226
81	81	389	389	389	150
359	359	494	494	494	94
155	155	155	155	155	116
128	128	128	181	181	181
46	46	46	171	171	171
270	196	132	149	249	424
158	158	158	158	158	416
215	408	357	408	235	295
122	122	122	122	122	221
298	298	298	298	298	117
220	220	220	220	220	26
134	134	344	344	344	123
15	15	15	500	500	500
399	399	399	399	399	104
352	352	352	267	267	267
175	327	379	379	13	271
459	459	459	282	282	282
255	255	255	255	255	249
228	228	228	228	228	403
446	446	446	446	164	262
121	121	48	48	48	340
380	380	103	103	103	354
244	244	443	443	443	65
355	265	457	83	420	158
199	199	199	199	199	153
449	449	449	449	338	51
2	2	2	2	328	414
155	43	21	462	454	56
292	292	292	292	292	377
375	375	375	375	375	444
46	324	140	432	46	59
43	43	471	471	471	469
194	194	194	194	194	366
275	275	426	426	426	268
261	261	261	261	261	444
337	337	337	422	422	422
274	152	169	461	58	482
228	228	228	228	228	447
238	238	238	238	238	446
64	64	64	308	308	308
116	280	198	204	198	443
488	206	54	476	477	24
28	28	28	28	28	193
81	81	329	329	329	387
127	189	51	474	55	345
219	219	219	408	408	408
129	129	129	288	288	288
452	452	452	452	452	283
45	45	45	45	45	262
351	71	196	71	277	394
116	116	116	116	116	441
217	217	217	75	75	75
403	403	403	403	403	212
69	69	69	69	69	486
55	55	55	480	480	480
191	191	191	191	191	311
68	68	68	68	68	406
43	43	43	43	61	91
171	171	462	462	462	352
61	61	61	61	224	246
233	155	134	142	443	199
321	321	321	321	321	15
442	442	442	442	442	213
283	283	224	224	224	65
14	14	118	118	118	115
254	254	254	254	254	423
247	247	247	247	247	300
455	229	119	307	77	413
267	267	267	267	267	323
155	155	155	155	498	329
401	401	401	328	328	328
290	290	290	290	290	499
367	367	51	51	51	394
5	5	5	353	353	353
107	107	107	107	282	317
483	483	483	301	301	301
1	90	331	209	322	20
137	137	476	476	476	259
354	492	238	238	91	242
246	246	246	246	246	352
124	124	124	124	124	137
262	262	161	161	161	221
315	315	315	341	341	341
122	122	122	122	122	340
429	17	132	229	474	163
469	83	275	348	52	299
415	415	415	415	415	211
339	339	339	425	425	425
457	457	457	457	416	441
265	265	265	221	221	221
143	383	470	475	383	387
236	236	236	236	236	261
27	27	44	44	44	379
232	232	232	232	232	15
124	124	124	124	124	38
60	77	65	361	329	340
116	395	162	35	35	156
193	193	193	193	193	282
345	345	345	345	345	293
276	276	276	276	276	336
94	94	94	94	94	407
52	52	52	52	52	66
88	88	88	88	88	144
255	63	37	63	59	490
33	33	33	33	33	290
39	39	39	39	39	334
198	29	274	233	29	394
471	110	174	453	402	31
159	159	159	159	159	214
73	73	73	73	73	258
471	471	471	471	471	451
419	419	414	414	414	187
255	255	255	255	255	347
239	239	75	75	75	117
5	5	79	79	79	112
330	330	330	330	330	120
316	316	316	290	290	290
359	98	244	191	177	139
222	222	222	222	402	490
148	148	65	65	65	495
216	410	223	140	293	321
429	311	328	101	12	410
260	260	260	287	287	287
158	158	158	158	158	69
133	133	133	133	133	40
391	391	391	366	366	366
474	149	128	95	148	232
421	335	324	82	471	123
462	462	462	462	462	404
339	339	339	339	339	454
6	6	6	6	6	325
371	172	489	56	386	303
317	293	374	497	260	327
203	485	431	22	189	387
286	286	443	443	443	374
331	331	331	331	43	110
374	374	374	374	374	276
78	78	78	78	78	87
345	249	203	310	26	364
425	425	73	73	73	43
236	236	236	236	236	381
149	149	149	149	149	465
412	393	450	13	339	31
71	71	71	316	316	316
50	50	432	432	432	43
57	420	268	460	285	81
435	334	351	370	83	290
28	28	28	235	235	235
341	10	243	472	66	146
249	42	480	372	347	44
294	294	294	294	294	485
224	224	224	224	224	166
107	107	107	107	285	166
390	81	81	262	284	19
77	77	77	77	77	218
14	289	208	14	449	237
308	308	308	308	308	148
440	440	440	440	440	115
74	411	460	149	276	426
55	150	482	487	41	422
225	383	44	419	419	395
215	215	215	215	215	37
231	231	231	231	231	99
354	354	186	186	186	203
337	414	26	396	363	81
67	67	67	67	67	52
425	425	425	425	425	426
394	394	394	394	394	254
257	257	257	257	257	74
176	350	216	41	117	368
84	84	84	84	84	134
208	378	219	430	429	6
429	429	429	429	429	320
455	455	250	250	250	420
164	164	164	301	301	301
446	446	446	446	446	334
402	402	402	402	402	231
498	498	227	227	227	273
269	269	387	387	387	138
53	379	70	120	227	80
418	418	418	418	70	17
411	411	411	285	285	285
361	361	361	390	390	390
7	7	7	7	7	143
144	8	265	340	103	175
202	202	202	202	202	48
333	333	333	333	333	471
360	360	360	360	360	367
265	265	265	265	265	88
204	204	204	204	126	370
471	106	293	417	309	494
110	110	110	110	110	165
83	83	83	83	83	420
42	231	123	390	123	395
37	37	37	37	37	367
43	43	43	43	43	62
107	373	371	373	376	131
222	222	222	173	173	173
26	26	26	26	26	109
1	1	1	1	1	34
203	203	203	203	203	376
404	404	404	404	404	464
146	211	108	269	308	133
443	443	443	40	40	40
499	499	499	499	499	205
141	141	141	141	141	415
477	477	320	320	320	376
124	436	321	401	441	382
499	36	36	455	184	403
395	395	395	395	498	369
16	16	344	344	344	251
75	75	75	75	75	368
164	45	427	269	429	58
135	336	425	38	336	27
422	422	422	422	422	293
20	359	192	222	284	115
480	480	480	480	480	405
331	331	331	101	101	101
25	177	497	191	76	261
183	183	221	221	221	349
397	397	397	133	133	133
292	292	292	292	292	42
415	415	415	415	415	346
403	403	403	403	403	309
48	48	48	48	221	263
366	366	366	366	366	384
413	370	290	295	463	350
111	111	111	28	28	28
241	241	241	241	241	399
64	64	64	64	64	54
274	274	274	274	64	290
257	257	257	59	59	59
405	405	405	405	405	311
47	47	47	47	47	60
376	417	471	118	118	223
101	101	101	101	101	480
293	293	293	293	293	24
107	107	107	107	107	320
272	272	272	272	272	448
180	180	180	301	301	301
123	123	123	123	123	233
499	499	499	499	499	463
203	203	203	203	203	9
142	467	10	61	203	112
420	113	415	44	16	308
447	447	447	447	206	188
214	495	205	417	214	257
147	147	147	147	147	154
383	279	441	442	158	139
472	472	472	472	472	63
334	334	334	334	334	387
409	409	409	409	409	130
430	430	430	371	371	371
415	415	177	177	177	130
103	480	255	352	167	394
291	291	291	291	291	294
2	2	2	2	2	346
405	405	405	405	38	486
397	349	349	317	237	71
120	120	120	120	120	468
441	441	441	441	441	370
24	24	24	24	24	157
486	486	486	486	486	86
341	408	421	408	327	31
160	160	160	160	160	318
47	96	457	341	159	290
398	398	398	113	113	113
164	164	164	164	164	355
228	228	228	228	228	350
156	156	156	156	156	289
218	238	390	120	114	462
292	292	212	212	212	399
460	460	396	396	396	490
291	233	233	27	260	6
223	223	223	223	223	427
492	492	335	335	335	192
322	322	322	322	322	53
81	81	81	81	81	313
250	250	250	250	250	322
321	321	198	25	381	490
2	323	196	123	342	53
37	37	37	37	37	150
211	211	211	211	211	222
383	383	383	143	143	143
25	25	25	25	436	325
72	174	498	420	131	203
500	500	500	500	500	495
71	309	459	372	222	263
291	291	291	291	291	469
383	383	383	383	383	98
279	65	74	465	299	354
369	53	326	165	120	11
148	98	15	310	53	169
97	97	226	226	226	273
163	407	163	225	491	54
111	111	111	111	111	317
56	47	350	56	465	427
169	169	169	169	169	88
307	307	271	271	271	220
229	229	229	229	229	212
380	380	380	382	382	382
36	360	380	45	479	14
241	241	117	64	110	34
85	85	456	54	135	359
301	301	301	102	102	102
100	100	336	320	445	485
13	13	13	240	240	240
101	101	109	109	109	305
234	234	234	234	234	408
78	78	173	178	203	307
59	59	59	59	59	198
355	355	355	355	355	361
438	438	438	438	438	500
404	199	81	404	355	392
266	266	266	266	266	33
272	272	272	272	272	192
314	314	314	426	426	426
471	471	471	471	471	272
263	263	263	321	321	321
454	362	56	191	149	239
161	161	161	161	234	262
282	282	282	282	282	64
291	291	291	291	291	82
220	220	220	220	220	80
446	446	85	85	85	45
149	149	149	149	149	354
473	460	396	396	201	79
261	36	446	261	37	82
339	339	463	463	463	145
115	115	115	62	62	62
94	94	94	35	35	35
163	331	114	265	334	83
308	308	308	308	308	243
402	371	59	276	372	490
216	216	216	216	216	143
450	450	450	450	450	490
344	272	362	113	205	428
447	245	208	140	110	413
194	194	374	456	130	167
94	94	94	94	51	476
393	336	254	393	30	53
337	337	337	53	53	53
291	291	291	355	355	355
481	481	481	481	481	344
76	298	76	475	495	260
413	413	413	232	232	232
152	33	335	379	32	275
48	48	356	356	356	70
92	92	11	11	11	468
219	320	162	446	192	403
67	217	87	64	332	10
497	497	497	497	497	360
338	338	338	338	338	399
1	1	465	465	465	380
259	259	259	259	259	271
52	52	52	117	117	117
466	466	181	181	181	106
234	234	234	234	234	45
185	185	185	185	185	447
185	185	185	131	131	131
185	185	185	185	185	177
250	250	250	250	250	451
412	412	412	412	412	149
362	362	362	362	169	322
78	78	78	78	78	194
433	433	433	433	433	379
23	214	313	121	120	93
364	364	364	364	364	226
23	23	23	35	35	35
5	5	5	5	5	438
232	232	232	232	232	498
107	58	341	168	74	401
258	258	258	258	258	17
45	45	45	45	45	254
304	304	304	304	337	244
10	10	10	10	10	277
173	173	173	173	173	433
241	241	241	400	400	400
498	498	498	498	498	309
390	390	17	17	17	355
451	451	354	354	354	402
36	36	36	36	36	335
337	383	261	261	15	132
252	252	252	252	252	137
266	266	266	266	266	442
288	288	449	449	449	145
456	456	456	47	47	47
462	177	150	81	462	151
83	83	83	83	354	151
184	184	184	184	184	12
458	230	445	431	458	134
456	456	456	456	456	58
315	315	315	315	138	180
144	144	144	144	144	208
123	5	302	399	28	81
339	339	496	496	496	243
152	152	152	152	152	39
401	83	45	453	427	415
161	161	161	161	161	221
150	465	144	163	163	279
177	177	177	177	177	64
463	378	463	78	132	101
98	268	12	268	434	153
118	118	118	118	110	74
105	197	56	482	406	22
25	25	25	25	25	337
280	280	23	23	23	379
126	295	395	209	273	357
128	204	475	156	221	409
147	147	364	364	364	412
105	105	105	105	105	9
81	81	81	81	391	2
495	495	495	495	394	203
383	325	147	418	434	466
277	277	277	277	277	189
299	299	439	439	439	253
64	329	409	204	267	481
316	316	316	316	316	146
412	282	36	76	255	253
470	470	470	470	470	257
199	199	199	199	199	427
499	499	499	499	499	479
430	430	430	430	430	427
132	132	7	7	7	433
28	28	28	28	28	280
363	363	363	363	363	87
2	2	2	2	2	195
304	304	304	304	304	271
299	495	495	343	187	374
282	183	476	36	36	17
277	277	277	277	277	354
473	473	347	347	347	196
405	405	405	405	405	345
482	482	482	482	482	181
469	469	469	469	469	63
265	265	265	265	265	278
370	370	370	370	370	460
113	113	113	113	479	228
493	493	493	493	493	350
208	208	208	208	208	215
403	403	403	257	257	257
480	480	480	480	480	166
74	74	74	74	74	245
254	141	30	141	76	313
291	291	291	291	291	167
276	276	276	322	322	322
11	11	11	11	11	13
281	281	281	281	281	387
17	17	17	17	17	172
482	77	323	348	201	319
454	454	454	454	454	325
232	232	232	232	232	364
107	107	107	107	100	336
162	162	162	162	162	40
333	333	333	333	333	454
32	190	293	454	293	142
240	240	240	240	240	206
449	449	449	449	449	176
208	208	208	208	208	309
387	387	387	387	387	355
371	371	371	371	371	165
201	487	464	450	132	79
382	147	272	382	139	132
47	47	47	47	47	484
344	344	344	344	308	391
73	73	73	73	73	474
285	285	285	285	285	452
377	377	377	377	377	148
199	199	199	199	199	463
178	178	482	482	482	423
366	366	366	239	239	239
316	316	316	316	316	277
105	112	221	277	477	245
78	78	78	78	78	173
414	414	196	196	196	470
